Protein	p_value	log2FC
	0.5838413253457684	0.6326126208900172
	0.14919769121266951	0.4720444447969163
	0.02796320804855737	1.1212699768990895
	0.21411550156797513	1.1694342769145227
	0.34682991729877954	1.0868866231205607
	0.1313983381298902	1.0689085326954195
	0.10303700705559175	3.4930400112192572
	0.2080270949834831	0.341369182931069
	0.851818413678913	0.03156918179713818
	0.7819398264633001	-0.24081753653809465
	0.6389470025557259	0.39975353644638006
	0.5879307543376631	0.5711926387462172
	0.2465184869806618	1.6057809722146308
	0.7194796245200666	-0.2855194015806393
	0.8226254675005177	0.09720864967476167
	0.9877617348410466	-0.012359907227571718
	0.17898967215730172	2.170404860091551
	0.04523101873230931	2.896766378327533
	0.9821628460246148	-0.017060053436615954
	0.14205798006852197	0.2177697720238624
	0.5170861062006423	-0.31606923132651815
	0.7862883154952507	-0.09114961177097022
	0.373900966300059	-35.38920595034799
	0.5414230603761285	0.22385753270505876
	0.8709206395097715	0.10398745812152436
	0.6468643173517534	-0.1961011235171753
	0.23116104965610684	1.4422906678157925
	0.24442381216157913	0.44338696844825765
	0.758585867593224	0.12457317158601089
	0.9590324099948699	0.06366992187612971
	0.1858165414311442	-0.6667012371506511
	0.6724569633160665	0.34280276265788256
	0.9921142494096422	-0.0021965997253205883
	0.4721310397382259	0.3405401204030914
	0.2203960111984539	0.4352547064792001
	0.9115577256942405	0.09633433477313338
	0.45244655591716054	0.11816272950604748
	0.9974316841059349	-0.0004279089578716788
	0.36312671209306147	0.8775607662087144
	0.14389447715039025	0.6553686679725177
	0.5475098730733641	-0.5139451708186711
	0.35777250911449937	0.7012572589784161
	0.32871085490464447	0.6765260682638413
	0.4315738216568609	0.44074119702390085
	0.22116177540265688	0.45960360953293267
	0.187477849834472	-0.45881932662713115
	0.6783318472976363	0.14866573389346924
	0.3122192730680973	0.22667594064018698
	0.553557552176863	0.2704631491304302
	0.09996797460328288	3.299461697825217
	0.3529998121558098	-0.38205896369046005
	0.18631102945751762	0.6656080070152982
	0.9265375313036317	0.05149045942991286
	0.0159803613820396	1.3601370170275868
	0.7450808911590374	0.1767668256500392
	0.6666318053218776	0.34052892661722356
	0.09266405247587439	0.6392776584678721
	0.22322717129476594	0.7621027380240889
	0.14757190765279168	1.8127471617843047
	0.4445064034040149	0.22659912895657436
	0.4870193442784655	0.1867948691137404
	0.9527287908315405	0.009291133756135739
	0.8743793508280135	-0.0414498056718453
	0.4055236913415571	-0.1689729952235396
	0.286889457455992	-0.13259998310862206
	0.6214404554358041	0.08729989937448422
	0.7553703190021713	-0.11298006465824277
	0.5926555310976125	0.5608304662103847
	0.5187532716082713	0.4718040449666601
	0.6347205370980715	0.2584212603692815
	0.5711604545890883	-0.18874538400879792
	0.3213713454588192	0.5152501369060872
	0.09829306473353347	0.7147499150026636
	0.7787042423296924	-0.13847470860024005
	0.07210232654205842	1.503390144917419
	0.5027942054707666	1.3050863434857083
	0.3099241631374444	0.9067638711065814
	0.570556574637769	0.5715509766821146
	0.6803821117247504	-0.18783330501899095
	0.8337964823378824	0.18902228287545184
	0.9053671200742915	0.2257307067597877
	0.15130926460205654	0.8446534634796917
	0.14488806355204775	0.5475037908567102
	0.3763598362983879	0.5505432912882909
	0.6138742972474216	0.8922107002996659
	0.9749683657048023	0.013536125855700739
	0.6490668817440934	0.1401244682541911
	0.07849439147346737	0.6155083394039146
	0.24796178532918653	1.3019964068790157
	0.46836780271260436	-2.3896678443594563
	0.3777153681905868	-0.2681871904193988
	0.5541144590605012	-0.38613963791873457
	0.8090387223660058	0.08581777155868112
	0.11180582618616382	-2.0525486358007536
	0.1473736060750608	-1.3711013951320061
	0.19584279142123376	0.4069041992776724
	0.9954953162441846	-0.01058475064108844
	0.05598787616578452	0.6756945856923203
	0.3027203333775155	1.2595284623241019
	0.20745648847262102	1.6451700232741073
	0.5932737865863487	-0.7083964419648617
	0.4444639396822594	-1.0968615392312506
	0.3527735393462962	1.2182295714912086
	0.5060771885402484	0.3864980930643345
	0.20833475241694255	2.538814039903995
	0.26994238686317445	2.5849625005984778
	0.27747470204572516	-0.39380342221370923
